id,sector_id,title,path,code,is_asr,last,change,change_percent,open,high,low,previous_close,52w_low,52w_high,turnover,ytd_percent_change,1yr_percent_change,star_stock,market_cap,volume,last_traded,status,deleted_at,created_at,updated_at
2874,13,CALIX Ltd,CXL,CXL,False,1.71,0.040,2.395,1.700,1.730,1.677,1.67,0.515,1.800,486814.6,59.070,90.000,False,254531491,285153,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:16.000000Z
3109,13,Flinders Mines Ltd,FMS,FMS,False,1.5,0.000,0.000,1.500,1.500,1.500,1.5,0.432,1.725,40368.0,45.631,31.727,False,253272866,26912,2021-02-17T16:18:19.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:18.000000Z
2785,20,Class Ltd,CL1,CL1,False,2.04,-0.160,-7.273,2.220,2.230,1.990,2.2,0.885,2.320,299494.2,3.817,13.333,False,252468021,143784,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:16.000000Z
3793,12,Openpay Group Ltd,OPY,OPY,False,3.03,-0.320,-9.552,3.290,3.330,3.000,3.35,0.320,4.980,6783017.0,34.071,139.526,False,251993650,2142826,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:25.000000Z
3120,17,Finbar Group Ltd,FRI,FRI,False,0.925,0.000,0.000,0.925,0.925,0.925,0.925,0.520,0.980,5970.9,12.805,-5.612,False,251713906,6455,2021-02-17T14:15:32.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:18.000000Z
3168,16,Globe International Ltd,GLB,GLB,False,6.07,0.070,1.167,6.000,6.070,6.000,6.0,1.050,6.070,76448.1,92.698,267.879,False,251685375,12710,2021-02-17T17:14:36.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:19.000000Z
3338,,Ishares Government Inflation ETF,ILB,ILB,False,131.51,0.120,0.091,131.770,131.830,131.510,131.39,111.410,136.050,601696.1,-1.792,1.654,False,251013269,4569,2021-02-17T17:38:46.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:20.000000Z
2341,20,4DS Memory Ltd,4DS,4DS,False,0.19,0.005,2.703,0.185,0.195,0.185,0.185,0.025,0.280,992006.7,52.000,211.475,False,250522684,5226797,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:55.000000Z,2021-02-18T08:32:12.000000Z
3737,13,Nova Minerals Ltd,NVA,NVA,False,0.15,-0.010,-6.250,0.160,0.160,0.145,0.16,0.021,0.235,697626.7,-6.250,172.727,False,250491997,4590181,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:24.000000Z
3603,12,Moneyme Ltd,MME,MME,False,1.46,-0.040,-2.667,1.500,1.500,1.450,1.5,0.500,2.000,35720.3,0.000,-12.048,False,250302401,24467,2021-02-17T17:53:06.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:59.000000Z,2021-02-18T08:32:23.000000Z
4432,16,Viva Leisure Ltd,VVA,VVA,False,3.04,-0.040,-1.299,3.100,3.100,3.030,3.08,0.645,3.660,27642.7,3.401,8.685,False,249146912,9008,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:03.000000Z,2021-02-18T08:32:30.000000Z
3474,20,Laybuy Group Holdings Ltd,LBY,LBY,False,1.42,-0.045,-3.072,1.465,1.500,1.405,1.465,1.230,2.300,900115.0,9.231,-30.732,False,247736364,613575,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:59.000000Z,2021-02-18T08:32:22.000000Z
3209,14,Genetic Signatures Ltd,GSS,GSS,False,1.715,-0.045,-2.557,1.765,1.795,1.700,1.76,0.900,2.940,101850.2,-14.677,51.770,False,245030189,58997,2021-02-17T17:55:58.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:19.000000Z
4316,16,Turners Automotive Group Ltd,TRA,TRA,False,2.85,0.000,0.000,0.000,0.000,0.000,2.85,1.400,3.000,0.0,3.636,26.667,False,243830924,0,2021-02-15T15:13:25.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:02.000000Z,2021-02-18T08:32:29.000000Z
3524,20,Livetiles Ltd,LVT,LVT,False,0.27,-0.020,-6.897,0.300,0.302,0.265,0.29,0.110,0.325,1969330.7,12.500,-12.903,False,243627454,6989350,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:59.000000Z,2021-02-18T08:32:22.000000Z
4378,,Vanguard Ftse Europe Shares ETF,VEQ,VEQ,False,57.55,-0.550,-0.947,58.090,58.090,57.290,58.1,43.000,63.130,436187.0,1.303,-7.964,False,242529915,7580,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:03.000000Z,2021-02-18T08:32:30.000000Z
3347,14,"Imricor Medical Systems, Inc",IMR,IMR,False,2.1,-0.060,-2.778,2.100,2.140,2.100,2.16,0.750,2.940,26292.9,-7.080,21.387,False,242476135,12393,2021-02-17T17:25:17.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:20.000000Z
3071,,Betashares Ftse 100 ETF,F100,F100,False,9.12,-0.060,-0.654,9.180,9.180,9.090,9.18,7.200,10.980,308879.0,3.401,-16.022,False,240882064,33854,2021-02-17T17:54:44.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:18.000000Z
3172,18,Galilee Energy Ltd,GLL,GLL,False,0.815,0.000,0.000,0.795,0.815,0.780,0.815,0.310,0.920,209337.1,18.116,23.485,False,240637353,262982,2021-02-17T17:57:40.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:19.000000Z
2575,17,Avjennings Ltd,AVJ,AVJ,False,0.59,0.015,2.609,0.570,0.590,0.570,0.575,0.320,0.635,227405.6,13.462,-4.839,False,239676130,389322,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:14.000000Z
4446,,WCM Quality Global Growth Fund (Quoted Managed Fund),WCMQ,WCMQ,False,7.93,-0.050,-0.627,7.970,7.970,7.930,7.98,5.000,8.000,1059657.2,5.733,18.358,False,238236525,133300,2021-02-17T17:35:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:03.000000Z,2021-02-18T08:32:30.000000Z
2618,14,BARD1 Life Sciences Ltd,BD1,BD1,False,2.97,-0.210,-6.604,3.180,3.180,2.660,3.18,0.570,5.600,11596808.3,336.765,182.857,False,237058783,4005184,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:14.000000Z
4494,,SPDR S&P World Ex Australia Fund,WXOZ,WXOZ,False,37.23,-0.070,-0.188,37.230,37.230,37.230,37.3,27.000,37.360,9977.6,4.579,0.567,False,235960352,268,2021-02-17T13:41:13.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:03.000000Z,2021-02-18T08:32:31.000000Z
2593,22,Amaysim Australia Ltd,AYS,AYS,False,0.765,-0.010,-1.290,0.770,0.775,0.760,0.775,0.240,0.810,1468504.3,0.658,142.857,False,235141985,1915294,2021-02-17T18:44:23.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:14.000000Z
2476,16,Atomos Ltd,AMS,AMS,False,1.075,-0.025,-2.273,1.100,1.100,1.060,1.1,0.240,1.315,513744.9,11.979,-4.444,False,234869130,476629,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:13.000000Z
3162,13,Greenland Minerals Ltd,GGG,GGG,False,0.175,-0.010,-5.405,0.190,0.190,0.165,0.185,0.067,0.355,1443018.9,-33.962,52.174,False,234674711,8273694,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:19.000000Z
3805,20,Over the Wire Holdings Ltd,OTW,OTW,False,3.95,0.050,1.282,3.930,3.970,3.930,3.9,1.830,5.000,87203.6,-7.710,7.337,False,234601532,22109,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:25.000000Z
3677,20,Myfiziq Ltd,MYQ,MYQ,False,1.82,0.010,0.552,1.980,2.040,1.755,1.81,0.065,2.040,5088271.1,50.413,600.000,False,233658809,2675097,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:24.000000Z
2861,12,CVC Ltd,CVC,CVC,False,2.0,-0.050,-2.439,2.000,2.000,2.000,2.05,1.010,2.150,100.0,15.607,1.523,False,233648188,50,2021-02-17T12:02:07.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:16.000000Z
3526,15,Lycopodium Ltd,LYL,LYL,False,5.81,0.030,0.519,5.750,5.850,5.750,5.78,3.700,6.140,20867.2,24.411,-5.375,False,230890713,3587,2021-02-17T17:59:35.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:59.000000Z,2021-02-18T08:32:22.000000Z
3025,14,Ecofibre Ltd,EOF,EOF,False,1.565,0.000,0.000,1.560,1.565,1.530,1.565,1.240,3.210,144506.5,-17.848,-42.251,False,230778213,92959,2021-02-17T18:44:23.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:18.000000Z
3732,13,Northern Minerals Ltd,NTU,NTU,False,0.052,-0.002,-3.704,0.054,0.054,0.052,0.054,0.017,0.070,755493.1,48.571,18.182,False,230516036,14294051,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:24.000000Z
3370,13,Iron Road Ltd,IRD,IRD,False,0.3,0.015,5.263,0.290,0.300,0.290,0.285,0.040,0.400,8062.9,76.471,440.198,False,230438430,27301,2021-02-17T17:57:16.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:21.000000Z
4495,12,Wisr Ltd,WZR,WZR,False,0.21,0.005,2.439,0.205,0.210,0.202,0.205,0.065,0.275,440293.0,7.692,-22.222,False,230229781,2142889,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:03.000000Z,2021-02-18T08:32:31.000000Z
2667,13,Boss Energy Ltd,BOE,BOE,False,0.125,-0.010,-7.407,0.130,0.135,0.120,0.135,0.032,0.145,1222209.9,27.551,127.273,False,230118515,9546200,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:15.000000Z
4722,,Doctor Care Anywhere Group Plc,DOC,DOC,False,1.285,0.030,2.390,1.300,1.300,1.280,1.255,0.750,1.520,1139261.1,7.083,38.172,False,230064690,881533,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-12-03T23:00:07.000000Z,2021-02-18T08:32:17.000000Z
3424,13,Kingsgate Consolidated Ltd,KCN,KCN,False,1.01,0.075,8.021,0.950,1.035,0.925,0.935,0.320,1.145,840141.4,10.383,83.636,False,228488199,858185,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:59.000000Z,2021-02-18T08:32:21.000000Z
3614,13,Magnis Energy Technologies Ltd,MNS,MNS,False,0.27,-0.005,-1.818,0.280,0.282,0.265,0.275,0.047,0.425,1952666.7,35.000,178.351,False,226345237,7164600,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:59.000000Z,2021-02-18T08:32:23.000000Z
3104,15,Freelancer Ltd,FLN,FLN,False,0.5,0.000,0.000,0.500,0.505,0.500,0.5,0.230,0.750,25941.7,3.093,21.951,False,225922309,51479,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:18.000000Z
3696,13,New Century Resources Ltd,NCZ,NCZ,False,0.185,0.005,2.778,0.185,0.185,0.180,0.18,0.050,0.275,66640.7,-22.917,-2.397,False,223836689,362953,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:24.000000Z
3761,13,Ora Banda Mining Ltd,OBM,OBM,False,0.265,0.005,1.923,0.265,0.270,0.250,0.26,0.093,0.420,1142827.8,-13.115,52.927,False,223188819,4411595,2021-02-17T18:44:23.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:24.000000Z
2483,13,Advance Nanotek Ltd,ANO,ANO,False,3.71,0.000,0.000,3.700,3.720,3.690,3.71,2.920,6.600,24729.8,-15.297,-44.211,False,222555547,6669,2021-02-17T16:43:57.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:13.000000Z
2827,14,Creso Pharma Ltd,CPH,CPH,False,0.235,0.005,2.174,0.230,0.240,0.225,0.23,0.024,0.470,2388519.2,30.556,95.833,False,222385136,10279939,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:16.000000Z
3963,,QV Equities Ltd,QVE,QVE,False,0.9,0.000,0.000,0.900,0.910,0.900,0.9,0.610,1.015,162622.5,0.000,-13.043,False,220786278,179726,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:01.000000Z,2021-02-18T08:32:26.000000Z
2663,14,Bionomics Ltd,BNO,BNO,False,0.3,0.020,7.143,0.275,0.300,0.260,0.28,0.028,0.300,414703.9,106.897,413.336,False,220574265,1475998,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:14.000000Z
2701,17,Wotso Prop,BWR,BWR,False,1.35,-0.050,-3.571,1.380,1.380,1.350,1.4,0.925,1.455,3620.8,-6.897,6.719,False,219835906,2673,2021-02-17T16:32:45.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:15.000000Z
2794,13,Clover Corporation Ltd,CLV,CLV,False,1.32,-0.010,-0.752,1.330,1.335,1.305,1.33,1.305,2.990,523707.7,-20.721,-54.795,False,219529337,397059,2021-02-17T18:44:23.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:16.000000Z
4379,,Vanguard Ethically Conscious International Shares INDEX ETF,VESG,VESG,False,63.61,-0.370,-0.578,64.270,64.270,63.540,63.98,47.240,65.910,809012.9,3.768,3.263,False,218531455,12693,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:03.000000Z,2021-02-18T08:32:30.000000Z
3714,13,Neometals Ltd,NMT,NMT,False,0.4,0.005,1.266,0.395,0.400,0.390,0.395,0.135,0.425,320045.7,45.455,95.122,False,218140506,808178,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:24.000000Z
4106,19,Seafarms Group Ltd,SFG,SFG,False,0.09,0.001,1.124,0.091,0.092,0.089,0.089,0.030,0.140,80563.8,4.651,32.353,False,218024757,892799,2021-02-17T17:57:55.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:02.000000Z,2021-02-18T08:32:27.000000Z
4675,12,Harmoney Corp Ltd,HMY,HMY,False,2.16,-0.080,-3.571,2.100,2.240,2.100,2.24,2.010,3.550,98779.6,-28.000,-37.391,False,217971484,45677,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-11-18T23:00:10.000000Z,2021-02-18T08:32:20.000000Z
2954,13,Element 25 Ltd,E25,E25,False,1.64,-0.110,-6.286,1.710,1.740,1.640,1.75,0.095,1.985,528281.5,8.609,811.111,False,217521029,313841,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:17.000000Z
4047,,ETFs Robo Global Robotics and Automation ETF,ROBO,ROBO,False,92.94,-2.010,-2.117,94.850,94.890,92.800,94.95,48.000,96.780,772358.5,13.231,38.903,False,217255800,8273,2021-02-17T17:55:07.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:01.000000Z,2021-02-18T08:32:27.000000Z
2900,13,Dacian Gold Ltd,DCN,DCN,False,0.39,-0.015,-3.704,0.405,0.405,0.385,0.405,0.290,0.590,1723070.7,-4.878,-72.143,False,217038336,4411827,2021-02-17T18:44:23.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:16.000000Z
4152,20,SILEX Systems Ltd,SLX,SLX,False,1.25,-0.045,-3.475,1.310,1.310,1.230,1.295,0.175,1.700,152596.3,40.449,262.319,False,215959174,119557,2021-02-17T17:54:06.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:02.000000Z,2021-02-18T08:32:27.000000Z
4197,,Spirit Technology Solutions Ltd,ST1,ST1,False,0.39,0.005,1.299,0.385,0.400,0.380,0.385,0.120,0.450,185954.9,-2.500,85.714,False,213444707,475871,2021-02-17T17:58:22.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:02.000000Z,2021-02-18T08:32:28.000000Z
2452,14,Alcidion Group Ltd,ALC,ALC,False,0.215,0.000,0.000,0.215,0.220,0.210,0.215,0.097,0.227,397140.0,16.216,2.381,False,212999221,1838103,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:13.000000Z
4267,17,360 Capital Group,TGP,TGP,False,0.925,0.015,1.648,0.910,0.925,0.900,0.91,0.530,1.130,120405.8,3.933,-16.290,False,212308447,131289,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:02.000000Z,2021-02-18T08:32:28.000000Z
4458,18,Warrego Energy Ltd,WGO,WGO,False,0.215,-0.005,-2.273,0.220,0.225,0.215,0.22,0.075,0.275,111279.5,-10.417,16.216,False,212231574,506717,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:03.000000Z,2021-02-18T08:32:30.000000Z
3671,14,MGC Pharmaceuticals Ltd,MXC,MXC,False,0.095,0.026,37.681,0.082,0.095,0.077,0.069,0.015,0.095,9069132.0,280.000,251.852,False,211736789,108903607,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:23.000000Z
3616,,Vaneck Vectors Morningstar Wide Moat ETF,MOAT,MOAT,False,86.17,0.060,0.070,86.050,86.350,85.950,86.11,62.000,87.670,160477.0,7.270,1.940,False,211481861,1860,2021-02-17T17:47:20.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:59.000000Z,2021-02-18T08:32:23.000000Z
4642,13,Firefinch Ltd,FFX,FFX,False,0.27,-0.005,-1.818,0.265,0.275,0.265,0.275,0.040,0.290,1126577.8,50.000,217.647,False,211115290,4195868,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-11-05T23:00:06.000000Z,2021-02-18T08:32:18.000000Z
4234,,SPDR MSCI Australia Select High Dividend Yield Fund,SYI,SYI,False,28.89,-0.110,-0.379,29.000,29.080,28.820,29.0,18.650,30.720,264529.5,1.226,-5.123,False,210883133,9152,2021-02-17T17:48:19.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:02.000000Z,2021-02-18T08:32:28.000000Z
3718,14,Noxopharm Ltd,NOX,NOX,False,0.8,-0.025,-3.030,0.825,0.845,0.795,0.825,0.084,0.990,489013.7,63.265,255.255,False,210256629,602122,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:24.000000Z
4181,15,SRG Global Ltd,SRG,SRG,False,0.47,-0.005,-1.053,0.480,0.480,0.465,0.475,0.170,0.505,132379.8,13.253,27.027,False,209524315,280971,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:02.000000Z,2021-02-18T08:32:28.000000Z
3375,,Ishares Enhanced Cash ETF,ISEC,ISEC,False,100.54,0.000,0.000,100.540,100.540,100.520,100.54,100.200,100.560,268526.6,0.000,0.070,False,209201822,2671,2021-02-17T17:18:03.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:21.000000Z
2442,13,Altura Mining Ltd,AJM,AJM,False,0.07,0.000,0.000,0.000,0.000,0.000,0.07,0.027,0.074,0.0,0.000,11.111,False,209037029,0,2020-08-06T20:10:12.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:55.000000Z,2021-02-18T08:32:13.000000Z
2964,17,Elanor Commercial Property Fund,ECF,ECF,False,1.02,0.010,0.990,1.020,1.020,1.005,1.01,0.845,1.320,134739.9,-3.774,-22.433,False,208488000,132876,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:17.000000Z
3404,14,Japara Healthcare Ltd,JHC,JHC,False,0.78,0.000,0.000,0.780,0.800,0.770,0.78,0.345,0.950,503975.0,25.806,-17.895,False,208452916,645775,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:59.000000Z,2021-02-18T08:32:21.000000Z
3270,20,Harvest Technology Group Ltd,HTG,HTG,False,0.42,0.000,0.000,0.420,0.425,0.405,0.42,0.067,0.500,123931.0,31.250,366.667,False,206911212,297333,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:20.000000Z
3841,13,Peak Resources Ltd,PEK,PEK,False,0.13,-0.005,-3.704,0.135,0.135,0.125,0.135,0.015,0.140,783020.1,94.030,242.105,False,205995118,5929879,2021-02-17T17:56:21.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:25.000000Z
3825,,Platinum Asia Fund (Quoted Managed Hedge Fund),PAXX,PAXX,False,6.33,-0.020,-0.315,6.350,6.350,6.300,6.35,4.000,6.350,112921.9,12.035,35.256,False,205625973,17886,2021-02-17T14:38:43.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:25.000000Z
3233,13,Highfield Resources Ltd,HFR,HFR,False,0.62,-0.005,-0.800,0.620,0.620,0.595,0.625,0.240,0.775,32874.9,-10.791,0.000,False,204352106,54703,2021-02-17T17:32:15.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:19.000000Z
4161,18,Stanmore Coal Ltd,SMR,SMR,False,0.755,-0.010,-1.307,0.765,0.765,0.755,0.765,0.500,1.010,10418.7,-6.790,-15.906,False,204156787,13740,2021-02-17T14:27:16.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:02.000000Z,2021-02-18T08:32:28.000000Z
3289,14,Imagion Biosystems Ltd,IBX,IBX,False,0.2,-0.015,-6.977,0.220,0.225,0.195,0.215,0.009,0.225,3101054.8,37.931,664.678,False,203502044,14809147,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:20.000000Z
4160,20,Smartpay Holdings Ltd,SMP,SMP,False,0.875,-0.015,-1.685,0.865,0.890,0.860,0.89,0.220,0.985,84494.7,30.597,18.243,False,203095893,96683,2021-02-17T17:50:53.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:02.000000Z,2021-02-18T08:32:28.000000Z
3892,13,Poseidon Nickel Ltd,POS,POS,False,0.072,-0.001,-1.370,0.074,0.074,0.072,0.073,0.025,0.097,163715.9,10.769,111.765,False,202277869,2257633,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:01.000000Z,2021-02-18T08:32:25.000000Z
2753,18,Challenger Exploration Ltd,CEL,CEL,False,0.365,0.000,0.000,0.365,0.365,0.350,0.365,0.070,0.395,393753.3,78.049,114.706,False,201635920,1104834,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:15.000000Z
2614,13,BCI Minerals Ltd,BCI,BCI,False,0.335,0.000,0.000,0.340,0.340,0.327,0.335,0.097,0.350,140317.0,11.667,107.089,False,200461934,417200,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:56.000000Z,2021-02-18T08:32:14.000000Z
3187,13,GR Engineering Services Ltd,GNG,GNG,False,1.29,-0.040,-3.008,1.320,1.320,1.290,1.33,0.600,1.330,68779.1,5.738,47.429,False,200147614,52982,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:19.000000Z
3198,13,Geopacific Resources Ltd,GPR,GPR,False,0.39,-0.010,-2.500,0.400,0.400,0.390,0.4,0.205,0.745,38275.4,-9.302,-6.024,False,200008008,96723,2021-02-17T17:51:02.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:58.000000Z,2021-02-18T08:32:19.000000Z
3876,13,Pensana Plc,PM8,PM8,False,1.64,-0.060,-3.529,1.695,1.695,1.560,1.7,0.100,2.100,1181207.5,-15.464,613.043,False,198904671,710637,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:01.000000Z,2021-02-18T08:32:25.000000Z
3754,19,New Zealand King Salmon Investments Ltd,NZK,NZK,False,1.43,0.000,0.000,0.000,0.000,0.000,1.43,1.260,2.150,0.0,-4.667,-31.905,False,198749458,0,2021-02-16T14:31:59.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:00.000000Z,2021-02-18T08:32:24.000000Z
4757,,Silk Laser Australia Ltd,SLA,SLA,False,4.195,0.025,0.600,4.170,4.210,4.170,4.17,3.480,4.250,20329.6,17.507,17.179,False,197649296,4845,2021-02-17T15:44:03.000000Z,SYSTEM_MAINTENANCE,,2020-12-14T23:00:14.000000Z,2021-02-18T08:32:27.000000Z
4367,,Vanguard International Credit Securities INDEX (Hedged) ETF,VCF,VCF,False,47.97,-0.010,-0.021,48.070,48.070,47.970,47.98,41.200,52.560,122502.7,-4.041,-6.052,False,197253216,2552,2021-02-17T17:50:57.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:46:03.000000Z,2021-02-18T08:32:29.000000Z
4601,,Wam Alternative Assets Ltd,WMA,WMA,False,1.015,0.010,0.995,1.005,1.015,1.005,1.005,0.580,1.020,226522.3,4.639,15.341,False,196737170,224571,2021-02-17T18:10:00.000000Z,SYSTEM_MAINTENANCE,,2020-10-18T23:05:13.000000Z,2021-02-18T08:32:30.000000Z
2840,20,Cirralto Ltd,CRO,CRO,False,0.115,0.000,0.000,0.000,0.000,0.000,0.115,0.002,0.210,0.0,202.632,2355.167,False,196635805,0,2021-02-16T18:10:34.000000Z,SYSTEM_MAINTENANCE,,2020-09-29T07:45:57.000000Z,2021-02-18T08:32:16.000000Z
